発表日（初出）	解ける問題	論文	対象サイズ	見積もりの種類	実験実施	論理量子ビット(q)	物理量子ビット(q)	Toffoli数	Tゲート数	Cliffordゲート数	その他論理ゲート数	深さ/サイクル(count)	実行時間(s)	時空間体積(qubit-days)	デバイス	誤り訂正符号	物理量子ビット種	物理エラー率(fraction)	code distance	cycle/測定時間(s)	reaction time(s)	shot/run(count)	retry risk(fraction)	論理エラー率推定(fraction)	論理エラー率推定根拠	通信・その他仮定	数値根拠	備考	古典計算時間(s)	古典/量子時間比	古典計算仮定	古典計算根拠
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=8x8, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	1.3e2	1.9e4	NA	1.7e6	NA	NA	8e6	2.246e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [1.7e6](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=8x8, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1ms	0	1.3e2	5.6e3	NA	1.7e6	NA	NA	8e6	1.123e5	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-3	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [1.7e6](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=8x8, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	1.3e2	1.9e4	NA	1.7e6	NA	NA	8e6	2.28e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [1.7e6](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	量子シミュレーション / Fermi-Hubbard基底状態エネルギー推定	[Webster et al. 2026 Table IV](https://arxiv.org/pdf/2602.11457#page=14)	L=8x8, u=4, relative error <=0.5%	Pinnacle architecture / one shot / measurement time 1us	0	1.3e2	5.6e3	NA	1.7e6	NA	NA	8e6	1.08e2	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-4	NA	1e-6	NA	NA	NA	NA	NA	repeat-until-success synthesis for arbitrary Z rotations; pout=1e-9 magic engines; Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	Tゲート数: [1.7e6](https://arxiv.org/pdf/2012.09238#page=6); 深さ/サイクル: [8e6 logical-cycle upper bound](https://arxiv.org/pdf/2602.11457#page=14); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	代表サイズのみ追加。Table IVには偶数L=8-32の全行あり。論理量子ビット数はWebsterのN=2L^2+2。Tゲート数はWebster Eq. (16) が参照する Campbell 2022 Table II のPLAQ T gates (NT) をLごとに使用。計算式: Webster Eq. (16) / Campbell Eq. (F10) の tau = 6.203*sqrt(W)/(epsilon*(1-x))^(3/2) * (N_R*(1.15*log2(N_R*sqrt(3W)/(x*sqrt(1-x)*epsilon^(3/2))) + 9.2) + N_T)。ここでN_T=12L^2、N_R=4L^2、epsilon=0.005*E0で、xは誤差配分の最適化パラメータ。深さ/サイクル(count)はWebsterがPinnacle実行時間に使うlogical cycles upper bound 8e6。 状態準備: Table IVはone shotの見積もり。完全な基底状態エネルギー決定にはinitial stateと真の基底状態のoverlapに依存する複数shotが必要で、shotは直列または並列に実行できると述べる。初期状態準備回路コストは別途数値化していない。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	RSA整数の素因数分解	[Webster et al. 2026](https://arxiv.org/pdf/2602.11457#page=18)	RSA-2048	QLDPC/Pinnacle architecture物理実装込み / physical qubits option 1	0	2.3e1	9.4e4	NA	NA	NA	NA	NA	NA	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	1e-5	NA	NA	NA	NA	Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	論理量子ビット: [Eq. 23](https://arxiv.org/pdf/2602.11457#page=16); 物理量子ビット: [9.4e4;1.35e5;3.81e5](https://arxiv.org/pdf/2602.11457#page=18); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	1年と1か月が同じ94 kqなのは、時間制約ではなく最小実装サイズの下限が効いているためと解釈できる。他ゲート種の総数はこの表では記載なし。論理ゲート数はサブルーチンごとのT count式としてTable Vに記載され、単一スカラー値はNA。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	RSA整数の素因数分解	[Webster et al. 2026](https://arxiv.org/pdf/2602.11457#page=18)	RSA-2048	QLDPC/Pinnacle architecture物理実装込み / physical qubits option 2	0	2.3e1	1.35e5	NA	NA	NA	NA	NA	NA	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	1e-5	NA	NA	NA	NA	Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	論理量子ビット: [Eq. 23](https://arxiv.org/pdf/2602.11457#page=16); 物理量子ビット: [9.4e4;1.35e5;3.81e5](https://arxiv.org/pdf/2602.11457#page=18); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	1年と1か月が同じ94 kqなのは、時間制約ではなく最小実装サイズの下限が効いているためと解釈できる。他ゲート種の総数はこの表では記載なし。論理ゲート数はサブルーチンごとのT count式としてTable Vに記載され、単一スカラー値はNA。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-02-12	RSA整数の素因数分解	[Webster et al. 2026](https://arxiv.org/pdf/2602.11457#page=18)	RSA-2048	QLDPC/Pinnacle architecture物理実装込み / physical qubits option 3	0	2.3e1	3.81e5	NA	NA	NA	NA	NA	NA	NA	NA	Pinnacle Architecture / generalized bicycle QLDPC codes	not specified	1e-3	NA	1e-6	1e-5	NA	NA	NA	NA	Pinnacle Architecture; generalized bicycle QLDPC code blocks; quasi-local bounded-distance connectivity; physical modality not specified	論理量子ビット: [Eq. 23](https://arxiv.org/pdf/2602.11457#page=16); 物理量子ビット: [9.4e4;1.35e5;3.81e5](https://arxiv.org/pdf/2602.11457#page=18); 物理仮定: [Pinnacle uses QLDPC code blocks and is intended for a range of hardware platforms; physical modality is not fixed](https://arxiv.org/pdf/2602.11457#page=2)	1年と1か月が同じ94 kqなのは、時間制約ではなく最小実装サイズの下限が効いているためと解釈できる。他ゲート種の総数はこの表では記載なし。論理ゲート数はサブルーチンごとのT count式としてTable Vに記載され、単一スカラー値はNA。 Pinnacle/QLDPCはデバイス種ではなく誤り訂正アーキテクチャとして扱う。物理量子ビット種は行ごとには固定されていない。	NA	NA	NA	NA
2026-03-30	ECDLP / secp256k1	[Babbush et al. 2026](https://arxiv.org/pdf/2603.28846#page=8)	secp256k1 / 256-bit ECDLP	Google Quantum AI/Ethereum Foundation whitepaper / 低Toffoli案 / primed on-spend attack	0	1.45e3	5e5	7e7	NA	NA	NA	NA	5.4e2	NA	superconducting qubit architecture	surface code + dense/yoked surface-code storage	superconducting qubits	1e-3	NA	NA	1e-5	NA	NA	NA	NA	planar degree-four connectivity; standard superconducting architecture; reaction-limited execution; dense/yoked surface-code storage	物理量子ビット: [5e5](https://arxiv.org/pdf/2603.28846#page=8); 実行時間: [5.4e2](https://arxiv.org/pdf/2603.28846#page=8); 物理仮定: [superconducting architectures with p=1e-3 and planar connectivity](https://arxiv.org/pdf/2603.28846#page=1); 誤り訂正: [surface code architecture with dense/yoked surface-code storage](https://arxiv.org/pdf/2603.28846#page=8)	本文では1450 logical qubits and 70 million Toffoli gatesの案。70M/90M Toffoliを18/23 minで処理できると述べるため、70M案は18 minに対応。RSA-2048推移図もFigure 3にあり。他ゲート種の総数はこの箇所では記載なし。 デバイス欄はsuperconducting qubit architectureのみを表し、planar degree-four connectivityは通信・接続性仮定、surface code/yoked storageは誤り訂正符号として分離。	NA	NA	NA	NA
2026-03-30	ECDLP / secp256k1	[Babbush et al. 2026](https://arxiv.org/pdf/2603.28846#page=8)	secp256k1 / 256-bit ECDLP	Google Quantum AI/Ethereum Foundation whitepaper / 低Toffoli案 / 通常攻撃	0	1.45e3	5e5	7e7	NA	NA	NA	NA	1.08e3	NA	superconducting qubit architecture	surface code + dense/yoked surface-code storage	superconducting qubits	1e-3	NA	NA	1e-5	NA	NA	NA	NA	planar degree-four connectivity; standard superconducting architecture; reaction-limited execution; dense/yoked surface-code storage	物理量子ビット: [5e5](https://arxiv.org/pdf/2603.28846#page=8); 実行時間: [1.08e3](https://arxiv.org/pdf/2603.28846#page=8); 物理仮定: [superconducting architectures with p=1e-3 and planar connectivity](https://arxiv.org/pdf/2603.28846#page=1); 誤り訂正: [surface code architecture with dense/yoked surface-code storage](https://arxiv.org/pdf/2603.28846#page=8)	本文では1450 logical qubits and 70 million Toffoli gatesの案。70M/90M Toffoliを18/23 minで処理できると述べるため、70M案は18 minに対応。RSA-2048推移図もFigure 3にあり。他ゲート種の総数はこの箇所では記載なし。 デバイス欄はsuperconducting qubit architectureのみを表し、planar degree-four connectivityは通信・接続性仮定、surface code/yoked storageは誤り訂正符号として分離。	NA	NA	NA	NA
2026-03-30	ECDLP / secp256k1	[Babbush et al. 2026](https://arxiv.org/pdf/2603.28846#page=8)	secp256k1 / 256-bit ECDLP	Google Quantum AI/Ethereum Foundation whitepaper / 低qubit案 / primed on-spend attack	0	1.2e3	5e5	9e7	NA	NA	NA	NA	7.2e2	NA	superconducting qubit architecture	surface code + dense/yoked surface-code storage	superconducting qubits	1e-3	NA	NA	1e-5	NA	NA	NA	NA	planar degree-four connectivity; standard superconducting architecture; reaction-limited execution; dense/yoked surface-code storage	物理量子ビット: [5e5](https://arxiv.org/pdf/2603.28846#page=8); 実行時間: [7.2e2](https://arxiv.org/pdf/2603.28846#page=8); 物理仮定: [superconducting architectures with p=1e-3 and planar connectivity](https://arxiv.org/pdf/2603.28846#page=1); 誤り訂正: [surface code architecture with dense/yoked surface-code storage](https://arxiv.org/pdf/2603.28846#page=8)	本文では1200 logical qubits and 90 million Toffoli gatesの案。70M/90M Toffoliを18/23 minで処理できると述べるため、90M案は23 minに対応。他ゲート種の総数はこの箇所では記載なし。 デバイス欄はsuperconducting qubit architectureのみを表し、planar degree-four connectivityは通信・接続性仮定、surface code/yoked storageは誤り訂正符号として分離。	NA	NA	NA	NA
2026-03-30	ECDLP / secp256k1	[Babbush et al. 2026](https://arxiv.org/pdf/2603.28846#page=8)	secp256k1 / 256-bit ECDLP	Google Quantum AI/Ethereum Foundation whitepaper / 低qubit案 / 通常攻撃	0	1.2e3	5e5	9e7	NA	NA	NA	NA	1.38e3	NA	superconducting qubit architecture	surface code + dense/yoked surface-code storage	superconducting qubits	1e-3	NA	NA	1e-5	NA	NA	NA	NA	planar degree-four connectivity; standard superconducting architecture; reaction-limited execution; dense/yoked surface-code storage	物理量子ビット: [5e5](https://arxiv.org/pdf/2603.28846#page=8); 実行時間: [1.38e3](https://arxiv.org/pdf/2603.28846#page=8); 物理仮定: [superconducting architectures with p=1e-3 and planar connectivity](https://arxiv.org/pdf/2603.28846#page=1); 誤り訂正: [surface code architecture with dense/yoked surface-code storage](https://arxiv.org/pdf/2603.28846#page=8)	本文では1200 logical qubits and 90 million Toffoli gatesの案。70M/90M Toffoliを18/23 minで処理できると述べるため、90M案は23 minに対応。他ゲート種の総数はこの箇所では記載なし。 デバイス欄はsuperconducting qubit architectureのみを表し、planar degree-four connectivityは通信・接続性仮定、surface code/yoked storageは誤り訂正符号として分離。	NA	NA	NA	NA
